NARA Transfer Guidance: Preferred,NARA Transfer Guidance: Acceptable,Numeric Risk Rating,Risk Level,NARA Format ID,Format Name,File Extension(s),Category/Plan(s),1.1: Is the format proprietary?,1.2: Does the format have a published open specification?,"1.3: If there is a published specification, has it been approved and published by an internationally recognized standards organization?","1.4: When was the format specification for this version last updated (or, if the last updated date is not available, when was it created)?",1: TOTAL Disclosure Score,2.1: Has the file format commonly been used to create or maintain permanent records within the federal government at any point in time?,"2.2: Is the format, or format family, actively maintained and updated by an organization or community?",2.3: Have the archives or library communities identified the format as one to avoid for creation and transfer of permanent materials?,2: TOTAL Adoption Score,"3.1: Is the format character-based, rather than binary?",3.2: Is there an internal signature in an authoritative format registry that can be used to identify a file in this format?,3.3: Does the format require the use of compression?,"3.4: If the format requires the use of compression, can it be lossy?",3.5: Does this format support declared or hidden embedded data?,"3.6: If the format supports declared or hidden embedded data, does the format list or provide standard information about embedded data?",3: TOTAL Transparency Score,4.1: Does the format natively include metadata that documents the file and the technical environment used to create (and/or modify) it?,4.2: Does the format support adding embedded descriptive and administrative metadata through manual or automated processes?,4: TOTAL Self-Documentation Score,"5.1: Does the format require a specific hardware environment, such as a specific graphics card, chipset, or memory requirements, to process or interact with it?","5.2: Does the format require specific playback hardware (e.g., Blu-Ray, Audio CD, etc) to transfer the format to the NARA environment?",5: TOTAL External Hardware Dependencies Score,6.1: Are renderers available?,"6.2: If renderers are available, is at least one of them open source?","6.3: Does the format rely on plug-ins and/or scripts, etc. to render or execute files?",6.4: Can the format be rendered or executed in more than one computing operating system?,6.5: Is there software supported by current computing environments that can create the format?,6: TOTAL External Software Dependencies Score,7.1: Is the format subject to patent claims that may impede the development of open source tools for opening and managing the files?,7.2: Does the format have open source license terms?,7: TOTAL Impact of Patents Score,8.1: Does the format require the use of encryption?,"8.2: If the format requires the use of encryption, is it robust (cryptographically secure)?",8.3: Does the format natively allow the use of technical protection measures (e.g. digital rights management)?,8: TOTAL Technical Protection Mechanisms Score,TOTAL Numeric Risk Rating,Risk Level,Percentage of 2 billion files in NARA ERA holdings,Prevalence: Format Adoption Level as measured by Proportion of File Format in the Overall NARA Holdings,Feasibility Score,NARA TOTAL
,,5.00,Moderate Risk,NF00192,FileMaker Pro 7,fp7,Databases,Yes,No,N/A,2011,-3,Unknown,Yes,No,3,Yes,Yes,No,N/A,Unknown,Unknown,2,Unknown,Yes,-1,No,No,4,Yes,No,No,Yes,No,4,Unknown,No,-4,No,N/A,Unknown,0,5.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,3.00
,,2.00,Moderate Risk,NF00690,Flash Local Shared Object (LSO),sol,Software and Code,Yes,No,N/A,2005,-3,Yes,No,Unknown,-1,No,No,No,N/A,No,N/A,-1,Yes,Unknown,1,No,No,4,Yes,No,No,Yes,Yes,6,Unknown,No,-4,No,N/A,Unknown,0,2.00,Moderate Risk,0.004,-5,No transformation is needed,-3.00
,,-26.00,High Risk,NF00194,FoxPro 2.0,dbf,Databases,Yes,No,N/A,1992,-3,Unknown,No,No,0,No,No,No,N/A,Unknown,Unknown,-4,Unknown,Yes,-1,No,No,4,Unknown,N/A,Unknown,Unknown,No,-11,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-26.00,High Risk,0.000,-5,Transformation already performed at NARA,-28.00
,,-26.00,High Risk,NF00564,FoxPro 2.5,dbf,Databases,Yes,No,N/A,1993,-3,Unknown,No,No,0,No,No,No,N/A,Unknown,Unknown,-4,Unknown,Yes,-1,No,No,4,Unknown,N/A,Unknown,Unknown,No,-11,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-26.00,High Risk,0.000,-5,Transformation already performed at NARA,-28.00
,,-26.00,High Risk,NF00565,FoxPro 2.6,dbf,Databases,Yes,No,N/A,1994,-3,Unknown,No,No,0,No,No,No,N/A,Unknown,Unknown,-4,Unknown,Yes,-1,No,No,4,Unknown,N/A,Unknown,Unknown,No,-11,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-26.00,High Risk,0.000,-5,Transformation already performed at NARA,-28.00
,,-20.00,Moderate Risk,NF00275,FoxPro Memo,fpt,Databases,Yes,No,N/A,0,-3,Yes,No,No,2,Yes,Yes,No,N/A,Unknown,Unknown,2,Unknown,Unknown,-3,No,No,4,Unknown,N/A,Unknown,Unknown,No,-11,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-20.00,Moderate Risk,0.000,-5,No acceptable tools available in the marketplace,-30.00
,,-22.00,Moderate Risk,NF00663,FoxPro Report,frx,Databases,Yes,No,N/A,0,-3,Unknown,No,No,0,Yes,Yes,No,N/A,Unknown,Unknown,2,No,Unknown,-3,No,No,4,Unknown,N/A,Unknown,Unknown,No,-11,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-22.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,-24.00
,,-45.00,High Risk,NF00196,Fractal Image File,fif,Digital Still Image,Yes,No,N/A,0,-3,Unknown,Unknown,No,0,Unknown,No,Unknown,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,Unknown,Unknown,-10,Unknown,N/A,Unknown,Unknown,Unknown,-11,Unknown,Unknown,-4,Unknown,Unknown,Unknown,-7,-45.00,High Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-53.00
,,-26.00,High Risk,NF00197,Framework Database II,fw2|fw,Databases,Yes,No,N/A,1988,-3,Unknown,No,No,0,No,No,No,N/A,Unknown,Unknown,-4,Unknown,Yes,-1,No,No,4,Unknown,N/A,Unknown,Unknown,No,-11,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-26.00,High Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-34.00
X,,25.00,Low Risk,NF00198,Free Lossless Audio Codec (FLAC),flac,Digital Audio,No,Yes,No,2013,3,Unknown,Unknown,No,0,No,Yes,Yes,No,No,N/A,1,Yes,No,1,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,25.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,25.00
,,-14.00,Moderate Risk,NF00470,FujiFilm RAW,raf,Digital Still Image,Yes,No,N/A,2006,-3,Unknown,Unknown,No,0,No,Yes,Unknown,Unknown,Unknown,Unknown,-3,Unknown,Unknown,-3,No,No,4,Yes,Yes,Yes,Yes,Yes,2,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-14.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,-16.00
X,,33.00,Low Risk,NF00200,Geography Markup Language,gml,Geospatial,No,Yes,Yes,2012,6,Unknown,Yes,No,3,Yes,Yes,No,N/A,No,N/A,5,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,No,0,No,N/A,No,4,33.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,33.00
,,29.00,Low Risk,NF00831,GeoJSON,json|geojson,Geospatial,No,Yes,Yes,2016,6,Unknown,Yes,No,3,Yes,No,No,N/A,No,N/A,1,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,No,0,No,N/A,No,4,29.00,Low Risk,0.000,-5,No transformation is needed,24.00
X,,32.00,Low Risk,NF00795,GeoPackage,gpkg,Geospatial,No,Yes,Yes,2024,6,Unknown,Yes,No,3,Yes,Yes,No,N/A,Yes,Yes,4,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,No,0,No,N/A,No,4,32.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,32.00
X,,22.00,Moderate Risk,NF00201,Geospatial Tagged Image File Format (GeoTIFF),gtiff|tif|tiff,Geospatial|Digital Still Image,No,Yes,No,2000,3,Unknown,Unknown,No,0,No,Yes,No,N/A,Yes,Yes,2,Yes,Yes,3,No,No,4,Yes,Yes,Yes,Yes,Yes,2,No,Yes,4,No,N/A,No,4,22.00,Moderate Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,22.00
,X,20.00,Moderate Risk,NF00202,Graphics Interchange Format (GIF) 87a,gif,Digital Still Image,Yes,Yes,Yes,1987,3,Unknown,Yes,No,3,No,Yes,Yes,No,No,N/A,1,No,Yes,-1,No,No,4,Yes,Yes,No,Yes,No,6,No,No,0,No,N/A,No,4,20.00,Moderate Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,20.00
,X,22.00,Moderate Risk,NF00203,Graphics Interchange Format (GIF) 89a,gif,Digital Still Image,Yes,Yes,Yes,1989,3,Unknown,Yes,No,3,No,Yes,Yes,No,No,N/A,1,No,Yes,-1,No,No,4,Yes,Yes,No,Yes,Yes,8,No,No,0,No,N/A,No,4,22.00,Moderate Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,22.00
,X,20.00,Moderate Risk,NF00652,Graphics Interchange Format (GIF) unspecified version,gif,Digital Still Image,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.00,Moderate Risk,0.098,-5,Preferred/Acceptable Format as per Transfer Guidance,20.00
,,32.00,Low Risk,NF00204,GZIP,gz|tgz,Software and Code,No,Yes,No,1996,3,Yes,Yes,No,5,No,Yes,Yes,No,No,N/A,1,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,32.00,Low Risk,0.022,-5,No transformation is needed,27.00
,,-20.00,Moderate Risk,NF00566,Harvard Graphics Chart 3.0,ch3,Presentation and Publishing,Yes,No,N/A,0,-3,Unknown,No,Unknown,-3,Unknown,Yes,No,N/A,Yes,Unknown,0,Unknown,Unknown,-3,No,No,4,No,N/A,Unknown,No,Unknown,-11,Unknown,No,-4,No,N/A,Unknown,0,-20.00,Moderate Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-28.00
,,-20.00,Moderate Risk,NF00206,Harvard Graphics ChartXL/Vector Graphics,cht,Presentation and Publishing,Yes,No,N/A,0,-3,Unknown,No,Yes,-3,Unknown,Yes,No,N/A,Yes,Unknown,0,Unknown,Unknown,-3,No,No,4,No,N/A,Unknown,No,Unknown,-11,Unknown,No,-4,No,N/A,Unknown,0,-20.00,Moderate Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-28.00
,,-20.00,Moderate Risk,NF00205,Harvard Graphics Presentation 2.0,shw,Presentation and Publishing,Yes,No,N/A,0,-3,Unknown,No,Yes,-3,Unknown,Yes,No,N/A,Yes,Unknown,0,Unknown,Unknown,-3,No,No,4,No,N/A,Unknown,No,Unknown,-11,Unknown,No,-4,No,N/A,Unknown,0,-20.00,Moderate Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-28.00
,,-20.00,Moderate Risk,NF00489,Harvard Graphics Presentation for Windows,prs|pr4,Presentation and Publishing,Yes,No,N/A,0,-3,Unknown,No,Yes,-3,Unknown,Yes,No,N/A,Yes,Unknown,0,Unknown,Unknown,-3,No,No,4,No,N/A,Unknown,No,Unknown,-11,Unknown,No,-4,No,N/A,Unknown,0,-20.00,Moderate Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-28.00
,,-20.00,Moderate Risk,NF00490,Harvard Graphics Show 3.0,sh3,Presentation and Publishing,Yes,No,N/A,0,-3,Unknown,No,Yes,-3,Unknown,Yes,No,N/A,Yes,Unknown,0,Unknown,Unknown,-3,No,No,4,No,N/A,Unknown,No,Unknown,-11,Unknown,No,-4,No,N/A,Unknown,0,-20.00,Moderate Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-28.00
,,-12.00,Moderate Risk,NF00207,Hewlett Packard Vector Graphic Plotter File,plt,Presentation and Publishing,Yes,No,N/A,0,-3,Unknown,Unknown,Yes,-3,Yes,No,No,N/A,Unknown,Unknown,-2,Unknown,Unknown,-3,No,No,4,Yes,Unknown,No,Yes,Yes,6,Unknown,Unknown,-4,Unknown,Unknown,Unknown,-7,-12.00,Moderate Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-20.00
,,14.00,Moderate Risk,NF00638,High Efficiency Image File Format (HEIF),heif|heifs,Digital Still Image,No,Yes,Yes,2022,6,Unknown,Yes,No,3,No,Yes,Yes,Yes,No,N/A,0,Yes,Yes,3,No,No,4,Yes,Yes,Yes,Yes,Yes,2,Yes,No,-4,No,N/A,Yes,0,14.00,Moderate Risk,0.000,-5,No transformation is needed,9.00
,,10.00,Moderate Risk,NF00639,High Efficiency Image File Format with HEVC compression (HEIC),heic|heics,Digital Still Image,No,Yes,Yes,2022,6,Unknown,Yes,No,3,No,No,Yes,Yes,No,N/A,-4,Yes,Yes,3,No,No,4,Yes,Yes,Yes,Yes,Yes,2,Yes,No,-4,No,N/A,Yes,0,10.00,Moderate Risk,0.000,-5,No transformation is needed,5.00
,,-25.00,High Risk,NF00721,HLM Multivariate Data Matrix Format,mdm,Structured Data,Yes,No,N/A,0,-3,Unknown,Unknown,Unknown,-3,No,No,Unknown,Unknown,Unknown,Unknown,-7,Unknown,Yes,-1,No,No,4,Yes,Unknown,Yes,No,Yes,-4,Yes,Unknown,-4,Unknown,Unknown,Unknown,-7,-25.00,High Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-33.00
,,13.00,Moderate Risk,NF00775,HTML Components,htc,Web Records|Software and Code,Unknown,Yes,No,2013,0,Yes,No,Unknown,-1,Yes,No,No,N/A,No,N/A,1,No,No,-3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,No,0,No,N/A,No,4,13.00,Moderate Risk,0.000,-5,No transformation is needed,8.00
,,27.00,Low Risk,NF00567,Hypertext Markup Language 1.0,htm|html,Web Records|Software and Code,No,Yes,Yes,1993,6,Unknown,Yes,No,3,Yes,No,No,N/A,No,N/A,1,No,No,-3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,27.00,Low Risk,0.000,-5,No transformation is needed,22.00
,,27.00,Low Risk,NF00568,Hypertext Markup Language 1.1,htm|html,Web Records|Software and Code,No,Yes,Yes,1994,6,Unknown,Yes,No,3,Yes,No,No,N/A,No,N/A,1,No,No,-3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,27.00,Low Risk,0.000,-5,No transformation is needed,22.00
,,36.00,Low Risk,NF00569,Hypertext Markup Language 2.0,htm|html,Web Records|Software and Code,No,Yes,Yes,1995,6,Unknown,Yes,No,3,Yes,Yes,No,N/A,Yes,Yes,4,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,36.00,Low Risk,0.000,-5,No transformation is needed,31.00
,,36.00,Low Risk,NF00570,Hypertext Markup Language 3.2,htm|html,Web Records|Software and Code,No,Yes,Yes,1997,6,Unknown,Yes,No,3,Yes,Yes,No,N/A,Yes,Yes,4,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,36.00,Low Risk,0.000,-5,No transformation is needed,31.00
,,36.00,Low Risk,NF00571,Hypertext Markup Language 4.0,htm|html,Web Records|Software and Code,No,Yes,Yes,1999,6,Unknown,Yes,No,3,Yes,Yes,No,N/A,Yes,Yes,4,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,36.00,Low Risk,0.000,-5,No transformation is needed,31.00
,,36.00,Low Risk,NF00572,Hypertext Markup Language 4.01,htm|html,Web Records|Software and Code,No,Yes,Yes,1999,6,Unknown,Yes,No,3,Yes,Yes,No,N/A,Yes,Yes,4,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,36.00,Low Risk,0.000,-5,No transformation is needed,31.00
,,32.00,Low Risk,NF00573,Hypertext Markup Language 5,htm|html,Web Records|Software and Code,No,Yes,Yes,2024,6,Unknown,Yes,No,3,Yes,Yes,No,N/A,Yes,Yes,4,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,Yes,0,32.00,Low Risk,0.000,-5,No transformation is needed,27.00
,,32.00,Low Risk,NF00574,Hypertext Markup Language 5.1,htm|html,Web Records|Software and Code,No,Yes,Yes,2024,6,Unknown,Yes,No,3,Yes,Yes,No,N/A,Yes,Yes,4,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,Yes,0,32.00,Low Risk,0.000,-5,No transformation is needed,27.00
,,32.00,Low Risk,NF00575,Hypertext Markup Language 5.2,htm|html,Web Records|Software and Code,No,Yes,Yes,2024,6,Unknown,Yes,No,3,Yes,Yes,No,N/A,Yes,Yes,4,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,Yes,0,32.00,Low Risk,0.000,-5,No transformation is needed,27.00
,,27.00,Low Risk,NF00208,Hypertext Markup Language unspecified version,htm|html,Web Records|Software and Code,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.00,Low Risk,6.277,-7,No transformation is needed,20.00
,,-26.00,High Risk,NF00717,IBM Voice Type/ViaVoice Scripts Data,2|10,Software and Code,Yes,No,N/A,0,-3,Yes,No,Unknown,-1,Yes,No,Unknown,Unknown,Unknown,Unknown,-5,Unknown,Unknown,-3,No,No,4,Unknown,N/A,Unknown,Yes,Unknown,-7,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-26.00,High Risk,0.001,-5,No transformation is needed,-31.00
X,,33.00,Low Risk,NF00209,iCalendar,ics|ical|ifb|icalendar,Databases|Calendars,No,Yes,Yes,2009,6,Unknown,Yes,No,3,Yes,Yes,No,N/A,No,N/A,5,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,No,0,No,N/A,No,4,33.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,33.00
,,1.00,Moderate Risk,NF00210,Icon file format,ico,Digital Still Image,Yes,No,N/A,1985,-3,Yes,No,No,2,No,Yes,Unknown,Unknown,Unknown,Unknown,-3,Unknown,Unknown,-3,No,No,4,Yes,Yes,No,Yes,Yes,8,Unknown,Unknown,-4,No,N/A,Unknown,0,1.00,Moderate Risk,0.001,-5,No transformation is needed,-4.00
,,9.00,Moderate Risk,NF00708,Include Header File,inc,Software and Code,No,No,N/A,0,0,Yes,No,Unknown,-1,Yes,No,No,N/A,No,N/A,1,No,No,-3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,No,0,No,N/A,Unknown,0,9.00,Moderate Risk,0.001,-5,No transformation is needed,4.00
,,23.00,Low Risk,NF00211,Information or Setup File,info,Software and Code,No,No,N/A,0,0,Yes,Yes,No,5,Yes,Yes,No,N/A,No,N/A,5,No,No,-3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Unknown,0,No,N/A,No,4,23.00,Low Risk,0.000,-5,No transformation is needed,18.00
,,30.00,Low Risk,NF00212,Initial Graphics Exchange Specification 5.x,igs|iges,Digital Design and Vector Graphics,No,Yes,Yes,1996,6,Unknown,No,No,0,Yes,Yes,No,N/A,No,N/A,5,Yes,No,1,No,No,4,Yes,Yes,No,Yes,No,6,No,Yes,4,No,N/A,No,4,30.00,Low Risk,0.000,-5,Transformation already performed at NARA,28.00
,,-12.00,Moderate Risk,NF00712,InstallShield installer archive,ex_,Software and Code,Yes,No,N/A,0,-3,Yes,No,Unknown,-1,Yes,Yes,No,N/A,Unknown,Unknown,2,Unknown,Unknown,-3,No,No,4,Yes,No,Yes,Yes,Yes,0,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-12.00,Moderate Risk,0.001,-5,No transformation is needed,-17.00
,,-2.00,Moderate Risk,NF00635,Intergraph Raster Format,crl,Navigational Charts|Geospatial,Yes,No,N/A,1996,-3,Unknown,No,No,0,No,No,No,N/A,Unknown,Unknown,-4,Yes,Yes,3,No,No,4,Yes,Unknown,Yes,Yes,No,-2,No,No,0,No,N/A,Unknown,0,-2.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,-4.00
,,-16.00,Moderate Risk,NF00213,Interleaf Document,ildoc|doc,Presentation and Publishing,Yes,No,N/A,0,-3,Yes,Unknown,Unknown,-1,Unknown,No,Unknown,Unknown,Unknown,Unknown,-7,Yes,Yes,3,No,No,4,Unknown,N/A,No,Yes,Unknown,-1,Unknown,Unknown,-4,Unknown,Unknown,Unknown,-7,-16.00,Moderate Risk,0.003,-5,No acceptable tools available in the marketplace,-26.00
,X,19.00,Moderate Risk,NF00112,Internet Archive ARC,arc,Web Records,No,Yes,No,1996,3,Unknown,Yes,No,3,Unknown,Yes,No,N/A,Yes,Unknown,0,Yes,Yes,3,No,No,4,Yes,Yes,Yes,Unknown,Yes,-2,No,Yes,4,No,N/A,No,4,19.00,Moderate Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,19.00
,,-16.00,Moderate Risk,NF00816,IRCAM Sound File,sf,Digital Audio,No,Yes,No,1980,3,Yes,Unknown,No,2,No,No,Unknown,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,No,No,4,Unknown,N/A,Unknown,Unknown,Unknown,-11,Unknown,Unknown,-4,No,N/A,Unknown,0,-16.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,-18.00
,,19.00,Moderate Risk,NF00215,Java Archive File,jar,Software and Code,Yes,Yes,No,2020,0,Yes,No,No,2,No,Yes,No,N/A,Yes,Yes,2,No,Yes,-1,No,No,4,Yes,Yes,No,Yes,Yes,8,Yes,Yes,0,No,N/A,No,4,19.00,Moderate Risk,0.000,-5,No transformation is needed,14.00
,,12.00,Moderate Risk,NF00576,Java Class (Compiled Object Code),class,Software and Code,No,Yes,No,2020,3,Yes,Yes,Yes,2,No,Yes,No,N/A,Unknown,Unknown,0,No,Unknown,-3,No,No,4,Yes,Yes,Yes,Yes,Yes,2,Yes,Yes,0,No,N/A,No,4,12.00,Moderate Risk,0.002,-5,No transformation is needed,7.00
,,1.00,Moderate Risk,NF00703,Java Servlet Component,do,Software and Code,Yes,Yes,No,2017,0,Yes,Yes,Unknown,2,No,No,Unknown,Unknown,Yes,Yes,-5,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,Unknown,Unknown,-4,Unknown,Unknown,Unknown,-7,1.00,Moderate Risk,0.001,-5,No transformation is needed,-4.00
,,16.00,Moderate Risk,NF00216,Java Source Code,java,Software and Code,No,Yes,No,2020,3,Yes,Yes,Unknown,2,Yes,No,No,N/A,Unknown,Unknown,-2,Yes,Unknown,1,No,No,4,Yes,Yes,No,Yes,Yes,8,Unknown,Yes,0,No,N/A,Yes,0,16.00,Moderate Risk,0.000,-5,No transformation is needed,11.00
,,16.00,Moderate Risk,NF00217,JavaScript,js,Software and Code,Yes,Yes,No,2024,0,Yes,Yes,No,5,Yes,No,No,N/A,Unknown,Unknown,-2,Unknown,Unknown,-3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Unknown,0,No,N/A,No,4,16.00,Moderate Risk,0.010,-5,No transformation is needed,11.00
X,,31.00,Low Risk,NF00218,JavaScript Object Notation (JSON),json|txt,Structured Data,No,Yes,No,2017,3,Yes,Yes,No,5,Yes,No,No,N/A,Yes,Yes,0,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,31.00,Low Risk,0.001,-5,Preferred/Acceptable Format as per Transfer Guidance,31.00
X,X,24.00,Low Risk,NF00219,"JPEG 2000, part 1",jp2|jpx,Digital Still Image,No,Yes,Yes,2019,6,Unknown,Yes,No,3,No,Yes,Yes,Yes,No,N/A,0,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,No,0,No,N/A,Yes,0,24.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,24.00
,,17.00,Moderate Risk,NF00220,JPEG File Interchange Format (JFIF) 1.00,jpg|jpeg|jpe,Digital Still Image,Yes,No,N/A,1991,-3,Unknown,Yes,No,3,No,Yes,Yes,Yes,No,N/A,0,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,No,6,No,No,0,No,N/A,No,4,17.00,Moderate Risk,0.000,-5,No transformation is needed,12.00
,,17.00,Moderate Risk,NF00491,JPEG File Interchange Format (JFIF) 1.01,jpg|jpeg|jpe,Digital Still Image,Yes,No,N/A,1992,-3,Unknown,Yes,No,3,No,Yes,Yes,Yes,No,N/A,0,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,No,6,No,No,0,No,N/A,No,4,17.00,Moderate Risk,0.000,-5,No transformation is needed,12.00
,X,28.00,Low Risk,NF00492,JPEG File Interchange Format (JFIF) 1.02,jpg|jpeg|jpe,Digital Still Image,No,Yes,Yes,2013,6,Unknown,Yes,No,3,No,Yes,Yes,Yes,No,N/A,0,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,No,0,No,N/A,No,4,28.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,28.00
,,19.00,Moderate Risk,NF00493,JPEG Raw Stream,jpg|jpeg|jpe,Digital Still Image,No,Yes,Yes,2017,6,Unknown,Yes,No,3,No,Yes,Yes,Yes,No,N/A,0,No,No,-3,No,No,4,N/A,N/A,No,Yes,Yes,5,No,No,0,No,N/A,No,4,19.00,Moderate Risk,0.000,-5,No transformation is needed,14.00
,,-8.00,Moderate Risk,NF00221,JPEG Tiled Image Pyramid (JTIP),jtip,Digital Still Image,No,Yes,Yes,2019,6,Unknown,Yes,No,3,No,No,Yes,Yes,No,N/A,-4,Unknown,Unknown,-3,No,No,4,Unknown,N/A,Unknown,Unknown,No,-11,No,Yes,4,Unknown,Unknown,Unknown,-7,-8.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,-10.00
,,17.00,Moderate Risk,NF00641,JPEG unspecified version,jpg|jpeg|jpe,Digital Still Image,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.00,Moderate Risk,18.464,-14,No transformation is needed,3.00
,,26.00,Low Risk,NF00802,JPEG XL,jxl,Digital Still Image,No,Yes,Yes,2024,6,Unknown,Yes,No,3,No,Yes,Yes,Yes,No,N/A,0,Yes,Yes,3,No,No,4,Yes,Yes,Yes,Yes,Yes,2,No,Yes,4,No,N/A,No,4,26.00,Low Risk,0.000,-5,No transformation is needed,21.00
X,,35.00,Low Risk,NF00222,Keyhole Markup Language,kml,Geospatial,No,Yes,Yes,2015,6,Yes,Yes,No,5,Yes,Yes,No,N/A,No,N/A,5,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,No,0,No,N/A,No,4,35.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,35.00
,,30.00,Low Risk,NF00577,Keyhole Markup Language (Container),kmz,Geospatial,No,Yes,Yes,2015,6,Unknown,Yes,No,3,Yes,Yes,Yes,No,Yes,Yes,2,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,No,0,No,N/A,No,4,30.00,Low Risk,0.000,-5,No transformation is needed,25.00
,,-9.00,Moderate Risk,NF00223,Keynote presentation file,key|key.zip,Presentation and Publishing,Yes,No,N/A,0,-3,Yes,Yes,No,5,Unknown,No,Yes,No,Yes,Unknown,-6,Unknown,Yes,-1,No,No,4,Yes,No,Yes,No,Yes,-4,Yes,No,-4,No,N/A,Unknown,0,-9.00,Moderate Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-17.00
,,2.00,Moderate Risk,NF00578,Kodak Cineon,cin,Digital Cinema,Yes,Yes,No,1990,0,Unknown,Unknown,No,0,No,Yes,No,N/A,No,N/A,3,Yes,Yes,3,No,No,4,Yes,Yes,Unknown,Unknown,No,-4,Unknown,No,-4,No,N/A,Yes,0,2.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,0.00
