NARA Transfer Guidance: Preferred,NARA Transfer Guidance: Acceptable,Numeric Risk Rating,Risk Level,NARA Format ID,Format Name,File Extension(s),Category/Plan(s),1.1: Is the format proprietary?,1.2: Does the format have a published open specification?,"1.3: If there is a published specification, has it been approved and published by an internationally recognized standards organization?","1.4: When was the format specification for this version last updated (or, if the last updated date is not available, when was it created)?",1: TOTAL Disclosure Score,2.1: Has the file format commonly been used to create or maintain permanent records within the federal government at any point in time?,"2.2: Is the format, or format family, actively maintained and updated by an organization or community?",2.3: Have the archives or library communities identified the format as one to avoid for creation and transfer of permanent materials?,2: TOTAL Adoption Score,"3.1: Is the format character-based, rather than binary?",3.2: Is there an internal signature in an authoritative format registry that can be used to identify a file in this format?,3.3: Does the format require the use of compression?,"3.4: If the format requires the use of compression, can it be lossy?",3.5: Does this format support declared or hidden embedded data?,"3.6: If the format supports declared or hidden embedded data, does the format list or provide standard information about embedded data?",3: TOTAL Transparency Score,4.1: Does the format natively include metadata that documents the file and the technical environment used to create (and/or modify) it?,4.2: Does the format support adding embedded descriptive and administrative metadata through manual or automated processes?,4: TOTAL Self-Documentation Score,"5.1: Does the format require a specific hardware environment, such as a specific graphics card, chipset, or memory requirements, to process or interact with it?","5.2: Does the format require specific playback hardware (e.g., Blu-Ray, Audio CD, etc) to transfer the format to the NARA environment?",5: TOTAL External Hardware Dependencies Score,6.1: Are renderers available?,"6.2: If renderers are available, is at least one of them open source?","6.3: Does the format rely on plug-ins and/or scripts, etc. to render or execute files?",6.4: Can the format be rendered or executed in more than one computing operating system?,6.5: Is there software supported by current computing environments that can create the format?,6: TOTAL External Software Dependencies Score,7.1: Is the format subject to patent claims that may impede the development of open source tools for opening and managing the files?,7.2: Does the format have open source license terms?,7: TOTAL Impact of Patents Score,8.1: Does the format require the use of encryption?,"8.2: If the format requires the use of encryption, is it robust (cryptographically secure)?",8.3: Does the format natively allow the use of technical protection measures (e.g. digital rights management)?,8: TOTAL Technical Protection Mechanisms Score,TOTAL Numeric Risk Rating,Risk Level,Percentage of 2 billion files in NARA ERA holdings,Prevalence: Format Adoption Level as measured by Proportion of File Format in the Overall NARA Holdings,Feasibility Score,NARA TOTAL
,,18.00,Moderate Risk,NF00596,MPEG-1 Audio Layer 1,mp1,Digital Audio,2,2,2,-4,6,0,2,1,3,-1,2,-1,-1,1,0,0,2,1,3,2,2,4,2,1,-4,2,1,2,-2,-2,-4,2,0,2,4,18.00,Moderate Risk,0.000,-5,3,16.00
,X,20.00,Moderate Risk,NF00335,MPEG-1 Audio Layer 3,mp3|x-mp3|mpeg3|mpeg|x-mpeg3|mpg|x-mpg|x-mpegaudio,Digital Audio,2,2,2,-4,6,2,2,1,5,-1,2,-1,-1,1,0,0,2,1,3,2,2,4,2,1,-4,2,1,2,-2,-2,-4,2,0,2,4,20.00,Moderate Risk,0.003,-5,5,20.00
,,28.00,Low Risk,NF00859,MPEG-1 Elementary Stream,mpg|mpeg|m1v,Digital Video,2,2,2,0,6,0,2,1,3,-1,2,-1,-1,1,0,0,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,2,4,28.00,Low Risk,0.000,-5,0,23.00
,,28.00,Low Risk,NF00336,MPEG-1 Program Stream,mpg|mpeg|mp1|mp2|mp3|m1v|m1a|m2a|mpa|mpv,Digital Video,2,2,2,-4,6,0,2,1,3,-1,2,-1,-1,1,0,0,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,2,4,28.00,Low Risk,0.000,-5,0,23.00
,,26.00,Low Risk,NF00778,MPEG-2 Program Stream,m2p|mpg|mpeg,Digital Video,2,2,2,-2,6,2,2,1,5,-1,2,-1,-1,1,0,0,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,-2,0,26.00,Low Risk,0.005,-5,0,21.00
,X,20.00,Moderate Risk,NF00337,MPEG-2 Video,mpg|mpeg|mpeg2|mpv|mp2t|mp1s|mp2p|x-mpg|x-pn-mpg|x-mpeg|x-mpeg2a,Digital Video,2,2,2,-2,6,0,2,1,3,-1,2,-1,-1,1,0,0,2,1,3,2,2,4,2,1,2,2,1,8,-2,-2,-4,2,0,-2,0,20.00,Moderate Risk,0.000,-5,5,20.00
,X,24.00,Low Risk,NF00595,MPEG-4 Advanced Video Coding (H.264),mp4|mpa,Digital Video,2,2,2,-2,6,0,2,1,3,-1,-2,-1,-1,1,0,-4,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,2,4,24.00,Low Risk,0.000,-5,5,24.00
,,20.00,Moderate Risk,NF00107,"MPEG-4 File Format, V.2, with Advanced Audio Coding",aac,Digital Audio,2,2,2,-2,6,0,2,1,3,-1,-2,-1,-1,1,0,-4,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,-2,0,20.00,Moderate Risk,0.000,-5,3,18.00
,X,20.00,Moderate Risk,NF00339,MPEG-4 Media File,mp4|mpa,Digital Video,2,2,2,-2,6,0,2,1,3,-1,2,-1,-1,1,0,0,2,1,3,2,2,4,2,1,2,2,1,8,-2,-2,-4,2,0,-2,0,20.00,Moderate Risk,0.000,-5,5,20.00
,,10.00,Moderate Risk,NF00813,Multiresolution Seamless Image Database (MrSID),sid,Digital Still Image|Geospatial,-1,-2,0,-4,-3,0,2,1,3,-1,2,-1,-1,-1,1,-1,-2,1,-1,2,2,4,2,1,2,2,1,8,-2,-2,-4,2,0,2,4,10.00,Moderate Risk,0.000,-5,3,8.00
,,28.00,Low Risk,NF00340,MySQL Form Definition,frm,Databases,2,2,-1,0,3,2,2,1,5,1,2,1,0,1,0,5,2,1,3,2,2,4,2,1,-4,2,-1,0,2,2,4,2,0,2,4,28.00,Low Risk,0.001,-5,-5,18.00
,,23.00,Low Risk,NF00598,MySQL InnoDB Database,ibd,Databases,2,2,-1,0,3,0,2,1,3,1,-2,1,0,-1,1,0,2,1,3,2,2,4,2,1,-4,2,1,2,2,2,4,2,0,2,4,23.00,Low Risk,0.000,-5,-3,15.00
,,28.00,Low Risk,NF00599,MySQL MyISAM Database,myd|myi,Databases,2,2,-1,0,3,0,2,1,3,1,2,1,0,1,0,5,2,1,3,2,2,4,2,1,-4,2,1,2,2,2,4,2,0,2,4,28.00,Low Risk,0.000,-5,-3,20.00
,,-12.00,Moderate Risk,NF00692,National Imagery Transmission Format 1.0,ntf|nitf,Digital Still Image,2,-2,0,-4,0,0,2,1,3,-1,2,1,0,1,0,3,2,1,3,-6,-4,-10,-4,0,-4,-2,-1,-11,2,-2,0,2,0,-2,0,-12.00,Moderate Risk,0.000,-5,3,-14.00
,,-16.00,Moderate Risk,NF00693,National Imagery Transmission Format 1.1,ntf|nitf,Digital Still Image,2,-2,0,-4,0,0,2,1,3,-1,-2,1,0,1,0,-1,2,1,3,-6,-4,-10,-4,0,-4,-2,-1,-11,2,-2,0,2,0,-2,0,-16.00,Moderate Risk,0.000,-5,3,-18.00
,,8.00,Moderate Risk,NF00694,National Imagery Transmission Format 2.0,ntf|nitf,Digital Still Image,2,2,-1,-4,3,0,2,1,3,-1,2,1,0,1,0,3,2,1,3,-6,-4,-10,2,1,2,2,-1,6,2,-2,0,2,0,-2,0,8.00,Moderate Risk,0.000,-5,3,6.00
,,10.00,Moderate Risk,NF00695,National Imagery Transmission Format 2.1,ntf|nitf,Digital Still Image,2,2,-1,0,3,0,2,1,3,-1,2,1,0,1,0,3,2,1,3,-6,-4,-10,2,1,2,2,1,8,2,-2,0,2,0,-2,0,10.00,Moderate Risk,0.000,-5,3,8.00
,,-16.00,Moderate Risk,NF00764,National Imagery Transmission Format unspecified version,ntf|nitf,Digital Still Image,FALSE,FALSE,FALSE,-4,0,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,-16.00,Moderate Risk,0.003,-5,3,-18.00
,,-7.00,Moderate Risk,NF00600,NCH Dictation Audio File,dct,Digital Audio,-1,-2,0,-2,-3,0,2,1,3,-1,2,-1,-1,-1,-1,-3,-2,-1,-3,2,2,4,2,-1,2,2,1,6,-2,-2,-4,-4,-1,-2,-7,-7.00,Moderate Risk,0.000,-5,-3,-15.00
,,27.00,Low Risk,NF00837,"Network Common Data Form, Version 4 (NetCDF-4)",nc|h5,Geospatial,2,2,2,-4,6,0,2,1,3,-1,-2,1,0,1,0,-1,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,2,4,27.00,Low Risk,0.000,-5,0,22.00
,,10.00,Moderate Risk,NF00341,Nikon Electronic Format RAW Image (NEF),nef,Digital Still Image,-1,-2,0,-4,-3,2,2,1,5,-1,2,1,0,1,0,3,2,1,3,2,2,4,2,1,-4,2,1,2,-2,-2,-4,2,0,-2,0,10.00,Moderate Risk,0.000,-5,3,8.00
,,8.00,Moderate Risk,NF00473,Nikon RAW (NRW),nrw,Digital Still Image,-1,-2,0,-4,-3,0,2,1,3,-1,2,1,0,1,0,3,2,1,3,2,2,4,2,1,-4,2,1,2,-2,-2,-4,2,0,-2,0,8.00,Moderate Risk,0.000,-5,3,6.00
,,4.00,Moderate Risk,NF00342,Nota Bene Text File,nb,Presentation and Publishing,-1,-2,0,-4,-3,0,-1,1,0,1,-2,1,0,-1,-1,-2,2,1,3,2,2,4,2,-1,2,2,1,6,-2,-2,-4,2,0,-2,0,4.00,Moderate Risk,0.000,-5,-3,-4.00
,,8.00,Moderate Risk,NF00474,Olympus RAW,orf,Digital Still Image,-1,-2,0,-4,-3,0,2,1,3,-1,2,1,0,1,0,3,2,1,3,2,2,4,2,1,-4,2,1,2,-2,-2,-4,2,0,-2,0,8.00,Moderate Risk,0.000,-5,3,6.00
,,12.00,Moderate Risk,NF00344,OmniPage Pro Document 5-9,met,Textual and Word Processing,-1,-2,0,-4,-3,0,-1,1,0,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,-1,2,2,-1,4,-2,-2,-4,2,0,2,4,12.00,Moderate Risk,0.000,-5,-3,4.00
,,30.00,Low Risk,NF00502,Open XML Paper Specification,oxps,Presentation and Publishing,2,2,2,-4,6,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,-1,2,2,1,6,2,2,4,2,0,-2,0,30.00,Low Risk,0.000,-5,-3,22.00
,,27.00,Low Risk,NF00346,OpenDocument Formula,odf|otf,Spreadsheets,2,2,2,-2,6,0,2,-2,0,1,-2,-1,0,-1,1,-2,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,27.00,Low Risk,0.000,-5,5,27.00
X,,27.00,Low Risk,NF00347,OpenDocument Graphics 1.0,odg|fodg,Digital Design and Vector Graphics,-1,2,2,-4,3,0,2,1,3,1,2,-1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,-2,0,27.00,Low Risk,0.000,-5,5,27.00
X,,27.00,Low Risk,NF00509,OpenDocument Graphics 1.1,odg|fodg,Digital Design and Vector Graphics,-1,2,2,-4,3,0,2,1,3,1,2,-1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,-2,0,27.00,Low Risk,0.000,-5,5,27.00
X,,27.00,Low Risk,NF00510,OpenDocument Graphics 1.2,odg|fodg,Digital Design and Vector Graphics,-1,2,2,-2,3,0,2,1,3,1,2,-1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,-2,0,27.00,Low Risk,0.000,-5,5,27.00
X,,27.00,Low Risk,NF00798,OpenDocument Graphics 1.3,odg|fodg,Digital Design and Vector Graphics,-1,2,2,0,3,0,2,1,3,1,2,-1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,-2,0,27.00,Low Risk,0.000,-5,5,27.00
X,,32.00,Low Risk,NF00348,OpenDocument Presentation 1.0,odp|fodp|otp,Presentation and Publishing,2,2,2,-4,6,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,-2,0,32.00,Low Risk,0.000,-5,5,32.00
X,,32.00,Low Risk,NF00511,OpenDocument Presentation 1.1,odp|fodp|otp,Presentation and Publishing,2,2,2,-4,6,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,-2,0,32.00,Low Risk,0.000,-5,5,32.00
X,,32.00,Low Risk,NF00512,OpenDocument Presentation 1.2,odp|fodp|otp,Presentation and Publishing,2,2,2,-2,6,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,-2,0,32.00,Low Risk,0.000,-5,5,32.00
X,,32.00,Low Risk,NF00799,OpenDocument Presentation 1.3,odp|fodp|otp,Presentation and Publishing,2,2,2,0,6,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,-2,0,32.00,Low Risk,0.000,-5,5,32.00
X,,30.00,Low Risk,NF00349,OpenDocument Spreadsheet 1.0,ods|fods|ots,Spreadsheets,2,2,2,-4,6,0,2,1,3,1,2,-1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,-2,0,30.00,Low Risk,0.000,-5,5,30.00
X,,30.00,Low Risk,NF00513,OpenDocument Spreadsheet 1.1,ods|fods|ots,Spreadsheets,2,2,2,-4,6,0,2,1,3,1,2,-1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,-2,0,30.00,Low Risk,0.000,-5,5,30.00
X,,30.00,Low Risk,NF00514,OpenDocument Spreadsheet 1.2,ods|fods|ots,Spreadsheets,2,2,2,-2,6,0,2,1,3,1,2,-1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,-2,0,30.00,Low Risk,0.000,-5,5,30.00
X,,30.00,Low Risk,NF00800,OpenDocument Spreadsheet 1.3,ods|fods|ots,Spreadsheets,2,2,2,0,6,0,2,1,3,1,2,-1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,-2,0,30.00,Low Risk,0.000,-5,5,30.00
X,,30.00,Low Risk,NF00345,OpenDocument Text 1.0,odt|fodt|ott,Textual and Word Processing,2,2,2,-4,6,0,2,1,3,1,2,-1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,-2,0,30.00,Low Risk,0.000,-5,5,30.00
X,,30.00,Low Risk,NF00507,OpenDocument Text 1.1,odt|fodt|ott,Textual and Word Processing,2,2,2,-4,6,0,2,1,3,1,2,-1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,-2,0,30.00,Low Risk,0.000,-5,5,30.00
X,,30.00,Low Risk,NF00508,OpenDocument Text 1.2,odt|fodt|ott,Textual and Word Processing,2,2,2,-2,6,0,2,1,3,1,2,-1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,-2,0,30.00,Low Risk,0.000,-5,5,30.00
X,,30.00,Low Risk,NF00801,OpenDocument Text 1.3,odt|fodt|ott,Textual and Word Processing,2,2,2,0,6,0,2,1,3,1,2,-1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,-2,0,30.00,Low Risk,0.000,-5,5,30.00
,,-8.00,Moderate Risk,NF00781,OpenProj Project,pod,Presentation and Publishing|Structured Data,2,-2,0,-4,0,2,-1,-2,-1,-1,2,-1,-1,-1,-1,-3,-2,1,-1,2,2,4,-4,0,-4,-2,-1,-11,2,2,4,2,0,-2,0,-8.00,Moderate Risk,0.000,-5,-3,-16.00
,,14.00,Moderate Risk,NF00601,OpenType Font,otf|ttf,Software and Code,-1,2,2,0,3,2,2,-2,2,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,-1,-4,2,1,0,-2,2,0,2,0,-2,0,14.00,Moderate Risk,0.001,-5,0,9.00
,,1.00,Moderate Risk,NF00350,OS/2 Bitmap 1.0,bmp,Digital Still Image,-1,-2,0,-4,-3,0,-1,1,0,-1,2,1,0,1,0,3,-2,-1,-3,2,2,4,2,1,2,-2,1,4,-2,-2,-4,2,0,-2,0,1.00,Moderate Risk,0.000,-5,3,-1.00
,,1.00,Moderate Risk,NF00515,OS/2 Bitmap 2.0,bmp,Digital Still Image,-1,-2,0,-4,-3,0,-1,1,0,-1,2,1,0,1,0,3,-2,-1,-3,2,2,4,2,1,2,-2,1,4,-2,-2,-4,2,0,-2,0,1.00,Moderate Risk,0.000,-5,3,-1.00
,,1.00,Moderate Risk,NF00765,OS/2 Bitmap unspecified version,bmp,Digital Still Image,FALSE,FALSE,FALSE,-4,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,1.00,Moderate Risk,0.000,-5,3,-1.00
,,-35.00,High Risk,NF00351,OS/2 Change Control File,cin,Software and Code,-1,-2,0,-4,-3,0,-1,-2,-3,1,-2,-1,-1,1,0,-2,2,-1,1,-6,-4,-10,-4,0,-4,2,-1,-7,-2,-2,-4,-4,-1,-2,-7,-35.00,High Risk,0.000,-5,0,-40.00
,,-11.00,Moderate Risk,NF00352,PageMaker Document 5.0,pm5|pt5,Presentation and Publishing,-1,-2,0,-4,-3,0,-1,-2,-3,-1,2,1,0,-1,-1,0,2,1,3,2,2,4,-4,0,2,2,-1,-1,-2,-2,-4,-4,-1,-2,-7,-11.00,Moderate Risk,0.000,-5,-3,-19.00
,,-17.00,Moderate Risk,NF00353,PageMaker TableEditor Graphics,tbl,Presentation and Publishing,-1,-2,0,-4,-3,2,-1,-2,-1,-1,-2,1,0,-1,-1,-4,-2,1,-1,2,2,4,-4,0,2,2,-1,-1,-2,-2,-4,-4,-1,-2,-7,-17.00,Moderate Risk,0.001,-5,-3,-25.00
,,-9.00,Moderate Risk,NF00355,PaintShop Pro Browser Cache File,jbf,Digital Still Image,-1,-2,0,-4,-3,0,-1,1,0,-1,2,-1,-1,-1,-1,-3,-2,-1,-3,2,2,4,2,1,-4,2,-1,0,-2,-2,-4,2,0,-2,0,-9.00,Moderate Risk,0.000,-5,3,-11.00
,,6.00,Moderate Risk,NF00354,PaintShop Pro Image version 2,psp,Digital Still Image,-1,-2,0,-4,-3,0,2,1,3,-1,-2,1,0,1,0,-1,-2,-1,-3,2,2,4,2,1,2,2,-1,6,-2,-2,-4,2,0,2,4,6.00,Moderate Risk,0.000,-5,3,4.00
,,19.00,Moderate Risk,NF00516,PaintShop Pro Image version 3,psp,Digital Still Image,-1,2,-1,-4,0,0,2,1,3,-1,2,1,0,1,0,3,2,1,3,2,2,4,2,1,2,2,-1,6,-2,-2,-4,2,0,2,4,19.00,Moderate Risk,0.000,-5,3,17.00
,,19.00,Moderate Risk,NF00517,PaintShop Pro Image version 4,psp,Digital Still Image,-1,2,-1,-4,0,0,2,1,3,-1,2,1,0,1,0,3,2,1,3,2,2,4,2,1,2,2,-1,6,-2,-2,-4,2,0,2,4,19.00,Moderate Risk,0.000,-5,3,17.00
,,19.00,Moderate Risk,NF00518,PaintShop Pro Image version 5,psp,Digital Still Image,-1,2,-1,-4,0,0,2,1,3,-1,2,1,0,1,0,3,2,1,3,2,2,4,2,1,2,2,-1,6,-2,-2,-4,2,0,2,4,19.00,Moderate Risk,0.000,-5,3,17.00
,,19.00,Moderate Risk,NF00519,PaintShop Pro Image version 6,psp,Digital Still Image,-1,2,-1,-4,0,0,2,1,3,-1,2,1,0,1,0,3,2,1,3,2,2,4,2,1,2,2,-1,6,-2,-2,-4,2,0,2,4,19.00,Moderate Risk,0.000,-5,3,17.00
,,19.00,Moderate Risk,NF00520,PaintShop Pro Image version 7,psp,Digital Still Image,-1,2,-1,-4,0,0,2,1,3,-1,2,1,0,1,0,3,2,1,3,2,2,4,2,1,2,2,-1,6,-2,-2,-4,2,0,2,4,19.00,Moderate Risk,0.000,-5,3,17.00
,,19.00,Moderate Risk,NF00521,PaintShop Pro Image version 8,psp,Digital Still Image,-1,2,-1,-4,0,0,2,1,3,-1,2,1,0,1,0,3,2,1,3,2,2,4,2,1,2,2,-1,6,-2,-2,-4,2,0,2,4,19.00,Moderate Risk,0.000,-5,3,17.00
,,-2.00,Moderate Risk,NF00356,PCPaint Image,pic|clp,Digital Still Image,-1,-2,0,-4,-3,0,-1,1,0,-1,2,-1,-1,1,0,0,2,-1,1,2,2,4,2,1,-4,2,-1,0,-2,-2,-4,2,0,-2,0,-2.00,Moderate Risk,0.000,-5,3,-4.00
,,3.00,Moderate Risk,NF00475,Pentax RAW,pef|ptx,Digital Still Image,-1,-2,0,-4,-3,0,-1,1,0,-1,2,1,0,1,0,3,2,1,3,2,2,4,2,1,-4,2,-1,0,-2,-2,-4,2,0,-2,0,3.00,Moderate Risk,0.000,-5,3,1.00
,,24.00,Low Risk,NF00685,Perl Source Code Script,pl,Software and Code,2,2,-1,-4,3,2,2,-2,2,1,-2,1,0,-1,1,0,2,1,3,2,2,4,2,1,2,2,1,8,-2,2,0,2,0,2,4,24.00,Low Risk,0.001,-5,0,19.00
,,2.00,Moderate Risk,NF00357,PGP Encrypted File,pgp,Software and Code,-1,2,2,-4,3,2,2,-2,2,-1,-2,-1,-1,-1,1,-5,2,-1,1,2,2,4,2,1,2,2,1,8,-2,-2,-4,-4,-1,-2,-7,2.00,Moderate Risk,0.000,-5,-3,-6.00
,,14.00,Moderate Risk,NF00358,PHP Script,php,Software and Code,2,2,-1,0,3,2,2,1,5,1,-2,1,0,-1,1,0,-2,-1,-3,2,2,4,0,0,2,-2,1,1,2,2,4,2,0,-2,0,14.00,Moderate Risk,0.000,-5,0,9.00
,,9.00,Moderate Risk,NF00843,PiCture eXchange (PCX) unspecified version,pcx|pcc,Digital Still Image,FALSE,FALSE,FALSE,-4,0,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,9.00,Moderate Risk,0.001,-5,3,7.00
,,9.00,Moderate Risk,NF00522,PiCture eXchange (PCX) version 0,pcx|pcc,Digital Still Image,-1,-2,0,-4,-3,0,-1,1,0,-1,2,-1,0,1,0,1,2,-1,1,2,2,4,2,1,2,2,-1,6,-2,-2,-4,2,0,2,4,9.00,Moderate Risk,0.000,-5,3,7.00
,,9.00,Moderate Risk,NF00523,PiCture eXchange (PCX) version 2,pcx|pcc,Digital Still Image,-1,-2,0,-4,-3,0,-1,1,0,-1,2,-1,0,1,0,1,2,-1,1,2,2,4,2,1,2,2,-1,6,-2,-2,-4,2,0,2,4,9.00,Moderate Risk,0.000,-5,3,7.00
,,9.00,Moderate Risk,NF00524,PiCture eXchange (PCX) version 3,pcx|pcc,Digital Still Image,-1,-2,0,-4,-3,0,-1,1,0,-1,2,-1,0,1,0,1,2,-1,1,2,2,4,2,1,2,2,-1,6,-2,-2,-4,2,0,2,4,9.00,Moderate Risk,0.000,-5,3,7.00
,,9.00,Moderate Risk,NF00525,PiCture eXchange (PCX) version 4,pcx|pcc,Digital Still Image,-1,-2,0,-4,-3,0,-1,1,0,-1,2,-1,0,1,0,1,2,-1,1,2,2,4,2,1,2,2,-1,6,-2,-2,-4,2,0,2,4,9.00,Moderate Risk,0.000,-5,3,7.00
,,9.00,Moderate Risk,NF00359,PiCture eXchange (PCX) version 5,pcx|pcc,Digital Still Image,-1,-2,0,-4,-3,0,-1,1,0,-1,2,-1,0,1,0,1,2,-1,1,2,2,4,2,1,2,2,-1,6,-2,-2,-4,2,0,2,4,9.00,Moderate Risk,0.000,-5,3,7.00
,,-45.00,High Risk,NF00812,Pixel Image File,px,Digital Still Image,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,-6,-4,-10,-4,0,-4,-2,-1,-11,-2,-2,-4,-4,-1,-2,-7,-45.00,High Risk,0.000,-5,-5,-55.00
,,30.00,Low Risk,NF00360,Plain Text,Plain_Text|txt|text|asc|rte,Textual and Word Processing,2,2,2,-4,6,2,2,-2,2,1,2,1,0,1,0,5,-2,-1,-3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,30.00,Low Risk,2.508,-5,5,30.00
,,-12.00,Moderate Risk,NF00666,Plotter file unspecified version,plt,Presentation and Publishing,FALSE,FALSE,FALSE,-4,0,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,-12.00,Moderate Risk,0.001,-5,-3,-20.00
,,29.00,Low Risk,NF00792,Portable Document Format (PDF) Portfolio 1.7,pdf,Presentation and Publishing,2,2,2,0,6,0,2,1,3,-1,2,1,0,1,0,3,2,1,3,2,2,4,2,1,-4,2,1,2,2,2,4,2,0,2,4,29.00,Low Risk,0.000,-5,3,27.00
,,26.00,Low Risk,NF00793,Portable Document Format (PDF) Portfolio 2.0,pdf,Presentation and Publishing,-1,2,2,-2,3,0,2,1,3,-1,2,1,0,1,0,3,2,1,3,2,2,4,2,1,-4,2,1,2,2,2,4,2,0,2,4,26.00,Low Risk,0.000,-5,3,24.00
,,10.00,Moderate Risk,NF00361,Portable Document Format (PDF) unspecified version,pdf,Presentation and Publishing|Textual and Word Processing,FALSE,FALSE,FALSE,-4,0,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,10.00,Moderate Risk,0.730,-5,3,8.00
,X,10.00,Moderate Risk,NF00362,Portable Document Format (PDF) version 1.0,pdf,Presentation and Publishing|Textual and Word Processing,-1,2,-1,-4,0,0,2,1,3,1,2,1,0,-1,1,4,-2,-1,-3,2,2,4,2,1,2,2,-1,6,-2,-2,-4,2,0,-2,0,10.00,Moderate Risk,0.000,-5,5,10.00
,X,10.00,Moderate Risk,NF00363,Portable Document Format (PDF) version 1.1,pdf,Presentation and Publishing|Textual and Word Processing,-1,2,-1,-4,0,0,2,1,3,1,2,1,0,-1,1,4,-2,-1,-3,2,2,4,2,1,2,2,-1,6,-2,-2,-4,2,0,-2,0,10.00,Moderate Risk,0.000,-5,5,10.00
,X,10.00,Moderate Risk,NF00364,Portable Document Format (PDF) version 1.2,pdf,Presentation and Publishing|Textual and Word Processing,-1,2,-1,-4,0,0,2,1,3,1,2,1,0,-1,1,4,-2,-1,-3,2,2,4,2,1,2,2,-1,6,-2,-2,-4,2,0,-2,0,10.00,Moderate Risk,0.000,-5,5,10.00
,X,18.00,Moderate Risk,NF00365,Portable Document Format (PDF) version 1.3,pdf,Presentation and Publishing|Textual and Word Processing,-1,2,-1,-4,0,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,-2,-2,-4,2,0,-2,0,18.00,Moderate Risk,0.000,-5,5,18.00
,X,16.00,Moderate Risk,NF00366,Portable Document Format (PDF) version 1.4,pdf,Presentation and Publishing|Textual and Word Processing,-1,2,-1,-4,0,0,2,1,3,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,-2,-2,-4,2,0,-2,0,16.00,Moderate Risk,0.000,-5,5,16.00
